id,client_id,montant,transaction_type,date
2827,1011,1438,achat,2023-12-12
2828,1018,1274,virement,2023-07-30
2829,1013,161,achat,2023-04-17
2830,1011,766,achat,2023-03-01
2831,1007,247,achat,2023-07-29
2832,1002,1353,virement,2023-05-13
2833,1015,1834,retrait,2023-10-11
2834,1007,1919,virement,2023-03-06
2835,1020,203,retrait,2023-03-26
2836,1002,1905,retrait,2023-07-05
2837,1002,492,paiement,2023-07-20
2838,1003,634,paiement,2023-05-09
2839,1009,503,paiement,2023-11-03
2840,1019,1920,achat,2023-05-23
2841,1002,117,virement,2023-07-10
2842,1014,1591,virement,2023-07-09
2843,1001,1243,virement,2023-04-25
2844,1017,456,achat,2023-12-08
2845,1009,525,retrait,2023-03-26
2846,1016,334,paiement,2023-01-17
2847,1014,1736,paiement,2023-11-21
2848,1002,686,achat,2023-08-09
2849,1015,1955,achat,2023-08-01
2850,1015,620,paiement,2023-06-11
2851,1003,1298,remboursement,2023-08-23
2852,1001,210,paiement,2023-11-04
2853,1005,1312,remboursement,2023-06-07
2854,1010,1324,paiement,2023-01-12
2855,1019,714,achat,2023-02-28
2856,1008,1168,paiement,2023-07-31
2857,1012,1279,retrait,2023-03-08
2858,1019,1974,achat,2023-06-25
2859,1007,250,remboursement,2023-05-07
2860,1002,168,paiement,2023-09-09
2861,1001,415,remboursement,2023-07-04
2862,1018,1607,remboursement,2023-02-03
2863,1020,1039,achat,2023-10-18
2864,1020,1463,achat,2023-01-25
2865,1019,1415,retrait,2023-08-21
2866,1018,969,remboursement,2023-01-05
2867,1009,1532,retrait,2023-09-05
2868,1010,1087,achat,2023-11-20
2869,1003,753,retrait,2023-07-02
2870,1006,1835,paiement,2023-03-19
2871,1020,589,paiement,2023-01-29
2872,1016,1827,retrait,2023-08-02
2873,1020,602,achat,2023-12-04
2874,1013,614,achat,2023-07-30
2875,1001,737,remboursement,2023-07-27
2876,1019,284,achat,2023-10-19
2877,1003,229,retrait,2023-01-22
2878,1003,1248,retrait,2023-11-03
2879,1002,689,paiement,2023-09-10
2880,1002,825,virement,2023-09-09
2881,1005,1055,paiement,2023-07-26
2882,1003,671,retrait,2023-12-27
2883,1019,1833,virement,2023-05-11
2884,1002,109,achat,2023-02-28
2885,1008,837,paiement,2023-07-13
2886,1007,1225,remboursement,2023-06-19
2887,1018,708,achat,2023-09-03
2888,1010,1905,virement,2023-10-15
2889,1007,340,virement,2023-12-05
2890,1010,930,remboursement,2023-07-27
2891,1014,1894,paiement,2023-04-12
2892,1010,1342,remboursement,2023-04-07
2893,1010,1936,retrait,2023-01-24
2894,1010,459,remboursement,2023-03-04
2895,1004,911,remboursement,2023-04-07
2896,1007,1040,virement,2023-08-21
2897,1007,1649,remboursement,2023-09-22
2898,1019,615,retrait,2023-06-13
2899,1009,1005,virement,2023-04-10
2900,1020,1704,achat,2023-06-20
2901,1017,319,remboursement,2023-07-14
2902,1020,887,virement,2023-10-31
2903,1006,691,virement,2023-11-10
2904,1017,667,retrait,2023-09-24
2905,1009,1158,achat,2023-07-22
2906,1018,1596,virement,2023-04-28
2907,1009,1967,paiement,2023-07-05
2908,1007,1589,retrait,2023-03-31
2909,1001,738,achat,2023-06-22
2910,1007,1786,paiement,2023-11-18
2911,1013,1009,retrait,2023-12-25
2912,1018,520,retrait,2023-11-05
2913,1001,1737,retrait,2023-11-22
2914,1007,1274,achat,2023-07-13
2915,1003,1332,virement,2023-04-17
2916,1020,1606,paiement,2023-08-21
2917,1008,466,remboursement,2023-02-22
2918,1015,200,virement,2023-10-26
2919,1002,272,achat,2023-04-28
2920,1017,183,virement,2023-12-31
2921,1017,1106,retrait,2023-10-23
2922,1003,1409,paiement,2023-09-02
2923,1005,1097,paiement,2023-08-21
2924,1019,759,retrait,2023-04-23
2925,1015,859,retrait,2023-09-28
2926,1001,1887,retrait,2023-01-31
2927,1020,642,paiement,2023-05-20
2928,1005,160,remboursement,2023-05-06
2929,1019,1539,virement,2023-10-29
2930,1017,1546,remboursement,2023-05-20
2931,1016,1387,virement,2023-10-19
2932,1018,145,virement,2023-08-22
2933,1020,427,achat,2023-01-27
2934,1008,1543,virement,2023-02-10
2935,1017,1443,paiement,2023-01-28
2936,1001,1977,paiement,2023-05-29
2937,1018,563,retrait,2023-04-23
2938,1020,1462,achat,2023-09-20
2939,1013,540,achat,2023-01-02
2940,1007,1563,achat,2023-10-29
2941,1004,1894,remboursement,2023-09-10
2942,1002,516,paiement,2023-07-30
2943,1003,716,virement,2023-01-18
2944,1005,204,paiement,2023-02-09
2945,1017,1986,paiement,2023-08-07
2946,1004,1160,remboursement,2023-01-15
2947,1014,1933,remboursement,2023-05-19
2948,1007,895,achat,2023-05-06
2949,1020,1578,virement,2023-01-03
2950,1009,273,paiement,2023-12-18
2951,1001,1439,virement,2023-09-27
2952,1019,547,retrait,2023-09-07
2953,1018,1817,remboursement,2023-12-11
2954,1012,1811,paiement,2023-02-04
2955,1019,736,achat,2023-10-12
2956,1001,1416,retrait,2023-02-24
2957,1018,755,retrait,2023-12-01
2958,1004,297,virement,2023-05-19
2959,1002,1242,retrait,2023-06-19
2960,1004,1639,retrait,2023-06-26
2961,1019,1048,remboursement,2023-07-12
2962,1017,698,achat,2023-03-15
2963,1013,1597,achat,2023-02-16
2964,1001,466,remboursement,2023-07-10
2965,1005,506,virement,2023-02-03
2966,1010,854,achat,2023-09-20
2967,1012,107,retrait,2023-02-25
2968,1020,1975,achat,2023-09-25
2969,1012,196,virement,2023-06-05
2970,1007,227,virement,2023-10-08
2971,1014,1260,retrait,2023-10-27
2972,1005,1281,remboursement,2023-06-06
2973,1009,637,paiement,2023-05-09
2974,1010,257,remboursement,2023-07-19
2975,1004,441,achat,2023-07-20
2976,1010,683,remboursement,2023-03-08
2977,1005,1153,retrait,2023-07-31
2978,1020,827,retrait,2023-03-30
2979,1008,1859,retrait,2023-12-28
2980,1001,170,achat,2023-12-14
2981,1020,896,achat,2023-10-25
2982,1020,555,virement,2023-10-18
2983,1006,529,achat,2023-12-01
2984,1016,1076,achat,2023-08-28
2985,1020,1502,paiement,2023-01-22
2986,1004,105,virement,2023-06-20
2987,1011,968,retrait,2023-11-22
2988,1006,746,paiement,2023-07-21
2989,1013,1479,remboursement,2023-05-31
2990,1001,1985,remboursement,2023-06-11
2991,1016,528,paiement,2023-07-07
2992,1009,725,virement,2023-09-29
2993,1013,1840,virement,2023-02-17
2994,1019,859,paiement,2023-09-17
2995,1001,1444,achat,2023-01-28
2996,1016,896,retrait,2023-02-17
2997,1003,1829,achat,2023-01-11
2998,1002,1043,paiement,2023-07-17
2999,1020,793,virement,2023-07-09
3000,1015,378,paiement,2023-11-02
3001,1016,1065,remboursement,2023-02-13
3002,1018,804,remboursement,2023-11-29
3003,1011,1441,retrait,2023-12-31
3004,1016,939,virement,2023-09-04
3005,1016,640,remboursement,2023-03-14
3006,1014,352,remboursement,2023-11-03
3007,1007,735,achat,2023-10-10
3008,1009,1242,retrait,2023-11-10
3009,1007,1107,paiement,2023-12-18
3010,1017,925,retrait,2023-04-03
3011,1003,494,remboursement,2023-04-06
3012,1003,1724,achat,2023-12-31
3013,1014,490,retrait,2023-05-01
3014,1011,1375,virement,2023-08-14
3015,1006,479,retrait,2023-01-29
3016,1017,575,remboursement,2023-09-10
3017,1010,546,retrait,2023-03-12
3018,1012,387,retrait,2023-09-04
3019,1017,1803,virement,2023-04-29
3020,1020,1075,retrait,2023-10-29
3021,1014,428,virement,2023-07-21
3022,1019,970,achat,2023-05-10
3023,1016,410,achat,2023-01-16
3024,1009,1914,paiement,2023-11-06
3025,1008,625,achat,2023-09-05
3026,1016,1704,remboursement,2023-08-13
3027,1014,1016,paiement,2023-02-26
3028,1004,1266,retrait,2023-11-24
3029,1007,346,retrait,2023-11-18
3030,1002,1654,virement,2023-04-15
3031,1010,1394,virement,2023-07-27
3032,1015,1625,virement,2023-10-24
3033,1012,1549,virement,2023-06-25
3034,1003,481,remboursement,2023-05-15
3035,1016,1760,virement,2023-12-03
3036,1009,141,paiement,2023-03-16
3037,1016,720,achat,2023-01-09
3038,1010,315,virement,2023-12-15
3039,1010,1754,retrait,2023-07-01
3040,1019,388,virement,2023-11-24
3041,1010,1833,paiement,2023-02-06
3042,1006,230,remboursement,2023-12-26
3043,1017,867,remboursement,2023-04-14
3044,1005,1071,achat,2023-10-19
3045,1003,1563,remboursement,2023-04-22
3046,1014,1265,achat,2023-09-23
3047,1006,514,retrait,2023-03-27
3048,1003,1940,achat,2023-02-23
3049,1020,1681,achat,2023-03-12
3050,1018,526,remboursement,2023-07-12
3051,1009,1435,achat,2023-07-20
3052,1017,343,achat,2023-09-04
3053,1017,918,paiement,2023-03-11
3054,1017,276,virement,2023-07-27
3055,1005,246,remboursement,2023-06-13
3056,1013,1650,remboursement,2023-08-31
3057,1015,943,virement,2023-02-20
3058,1009,1558,retrait,2023-02-22
3059,1011,1351,remboursement,2023-11-09
3060,1007,1565,achat,2023-01-13
3061,1019,880,virement,2023-03-26
3062,1019,758,achat,2023-09-11
3063,1010,176,retrait,2023-07-09
3064,1014,1652,retrait,2023-06-07
3065,1009,511,virement,2023-05-27
3066,1016,1961,virement,2023-10-14
3067,1006,1210,virement,2023-03-15
3068,1005,776,achat,2023-06-30
3069,1011,1832,retrait,2023-06-18
3070,1012,1013,retrait,2023-09-04
3071,1005,461,retrait,2023-01-18
3072,1013,1929,virement,2023-04-07
3073,1007,524,retrait,2023-04-07
3074,1017,1763,virement,2023-03-05
3075,1002,815,achat,2023-03-15
3076,1018,1654,achat,2023-11-27
3077,1019,1277,remboursement,2023-07-15
3078,1006,729,virement,2023-03-01
3079,1018,1499,paiement,2023-03-22
3080,1018,1009,retrait,2023-10-29
3081,1019,1708,retrait,2023-01-08
3082,1009,1605,remboursement,2023-04-11
3083,1011,656,achat,2023-03-27
3084,1018,1760,remboursement,2023-09-19
3085,1009,723,virement,2023-09-26
3086,1014,493,retrait,2023-03-12
3087,1014,571,remboursement,2023-06-24
3088,1005,191,retrait,2023-10-16
3089,1014,1576,retrait,2023-03-02
3090,1014,743,retrait,2023-04-07
3091,1011,1627,retrait,2023-09-23
3092,1018,324,paiement,2023-08-06
3093,1020,619,virement,2023-06-24
3094,1019,1601,virement,2023-06-27
3095,1013,740,retrait,2023-12-07
3096,1015,1689,paiement,2023-04-14
3097,1011,1555,remboursement,2023-11-28
3098,1008,386,virement,2023-01-02
3099,1017,157,virement,2023-04-21
3100,1002,1782,virement,2023-08-24
3101,1018,1602,retrait,2023-03-24
3102,1011,249,virement,2023-03-04
3103,1017,1833,paiement,2023-09-26
3104,1003,1246,virement,2023-09-29
3105,1001,960,remboursement,2023-06-09
3106,1002,140,virement,2023-10-05
3107,1017,1973,remboursement,2023-01-18
3108,1017,592,remboursement,2023-05-09
3109,1006,757,paiement,2023-08-21
3110,1011,532,retrait,2023-05-30
3111,1019,1515,achat,2023-06-04
3112,1019,998,virement,2023-10-30
3113,1006,1409,paiement,2023-02-06
3114,1020,615,remboursement,2023-06-22
3115,1016,299,remboursement,2023-02-25
3116,1017,234,paiement,2023-06-20
3117,1014,1354,remboursement,2023-07-17
3118,1015,1091,virement,2023-01-01
3119,1003,1645,paiement,2023-10-13
3120,1001,803,retrait,2023-12-21
3121,1002,1576,virement,2023-02-24
3122,1008,1909,remboursement,2023-12-01
3123,1018,741,retrait,2023-03-18
3124,1011,889,achat,2023-06-07
3125,1008,617,remboursement,2023-01-22
3126,1010,1596,remboursement,2023-10-12
3127,1002,344,virement,2023-02-12
3128,1016,1799,remboursement,2023-03-31
3129,1007,908,virement,2023-01-04
3130,1005,1538,virement,2023-09-28
3131,1010,1552,retrait,2023-01-29
3132,1006,123,remboursement,2023-05-03
3133,1019,1551,achat,2023-04-26
3134,1007,1971,retrait,2023-06-03
3135,1010,1970,achat,2023-01-31
3136,1020,1409,paiement,2023-11-02
3137,1012,754,virement,2023-12-12
3138,1012,725,paiement,2023-08-02
3139,1011,1985,virement,2023-10-29
3140,1001,1583,paiement,2023-06-27
3141,1004,1287,remboursement,2023-01-14
3142,1001,1798,achat,2023-06-09
3143,1005,653,remboursement,2023-09-09
3144,1012,579,virement,2023-05-07
3145,1001,1606,paiement,2023-04-15
3146,1013,463,retrait,2023-08-29
3147,1011,308,achat,2023-03-11
3148,1018,1751,remboursement,2023-09-24
3149,1010,359,retrait,2023-02-24
3150,1007,1775,retrait,2023-04-23
3151,1017,1109,virement,2023-06-09
3152,1002,673,retrait,2023-06-21
3153,1014,1618,virement,2023-01-02
3154,1015,1258,paiement,2023-08-01
3155,1001,516,remboursement,2023-11-07
3156,1016,1863,virement,2023-11-26
3157,1016,1231,retrait,2023-01-13
3158,1002,496,retrait,2023-02-27
3159,1014,1950,paiement,2023-05-25
3160,1009,1895,paiement,2023-06-26
3161,1005,1796,virement,2023-09-08
3162,1006,308,remboursement,2023-06-06
3163,1008,1595,retrait,2023-05-26
3164,1005,1544,paiement,2023-11-05
3165,1011,137,achat,2023-04-19
3166,1009,848,retrait,2023-09-03
3167,1014,1835,remboursement,2023-06-27
3168,1011,470,remboursement,2023-07-03
3169,1002,824,remboursement,2023-02-25
3170,1002,740,paiement,2023-08-19
3171,1016,600,remboursement,2023-09-28
3172,1005,1957,virement,2023-09-16
3173,1020,1605,virement,2023-12-27
3174,1016,1074,achat,2023-10-17
3175,1001,669,virement,2023-01-04
3176,1009,1214,remboursement,2023-09-16
3177,1013,970,achat,2023-12-11
3178,1020,1209,achat,2023-06-18
3179,1002,905,retrait,2023-07-03
3180,1004,214,retrait,2023-02-17
3181,1019,1788,achat,2023-01-31
3182,1001,656,paiement,2023-04-25
3183,1018,438,achat,2023-04-07
3184,1005,1249,paiement,2023-01-08
3185,1011,257,retrait,2023-03-22
3186,1010,1585,paiement,2023-03-07
3187,1009,970,remboursement,2023-10-05
3188,1006,1224,retrait,2023-05-02
3189,1007,1587,achat,2023-01-09
3190,1003,906,remboursement,2023-02-18
3191,1017,761,virement,2023-10-24
3192,1019,1212,paiement,2023-05-15
3193,1015,1012,virement,2023-01-09
3194,1006,1033,paiement,2023-01-14
3195,1003,124,paiement,2023-10-29
3196,1016,1930,remboursement,2023-11-27
3197,1005,1925,achat,2023-06-13
3198,1020,955,achat,2023-04-25
3199,1005,1933,remboursement,2023-10-01
3200,1006,919,retrait,2023-01-11
3201,1015,1490,remboursement,2023-05-20
3202,1010,909,virement,2023-03-12
3203,1009,855,virement,2023-01-25
3204,1018,101,virement,2023-06-21
3205,1003,1146,virement,2023-12-18
3206,1013,519,paiement,2023-10-19
3207,1011,368,paiement,2023-02-07
3208,1007,1978,retrait,2023-02-21
3209,1014,1784,retrait,2023-06-20
3210,1011,855,paiement,2023-02-19
3211,1007,820,remboursement,2023-04-06
3212,1010,1577,achat,2023-07-16
3213,1007,1962,paiement,2023-03-15
3214,1018,1785,virement,2023-04-19
3215,1006,1256,paiement,2023-11-03
3216,1005,1874,remboursement,2023-01-02
3217,1017,248,virement,2023-03-26
3218,1018,1699,achat,2023-08-06
3219,1008,1577,achat,2023-11-06
3220,1018,1606,retrait,2023-02-03
3221,1002,1925,remboursement,2023-09-28
3222,1015,1286,achat,2023-07-15
3223,1011,373,virement,2023-03-18
3224,1019,360,achat,2023-01-30
3225,1016,1152,achat,2023-01-04
3226,1013,280,achat,2023-05-22
3227,1004,795,remboursement,2023-08-25
3228,1017,1270,retrait,2023-03-16
3229,1017,110,virement,2023-05-16
3230,1007,291,virement,2023-10-08
3231,1020,1956,remboursement,2023-06-12
3232,1020,1792,retrait,2023-06-24
3233,1018,453,achat,2023-06-29
3234,1004,1441,remboursement,2023-11-24
3235,1002,982,virement,2023-03-08
3236,1019,896,achat,2023-01-18
3237,1014,171,virement,2023-01-02
3238,1016,1537,paiement,2023-11-11
3239,1007,589,achat,2023-08-14
3240,1015,248,virement,2023-02-10
3241,1016,450,remboursement,2023-01-22
3242,1013,1425,paiement,2023-08-23
3243,1011,239,achat,2023-10-13
3244,1005,951,remboursement,2023-06-08
3245,1019,1554,retrait,2023-11-12
3246,1008,1178,achat,2023-03-08
3247,1008,513,achat,2023-12-06
3248,1006,1074,remboursement,2023-12-09
3249,1019,1223,retrait,2023-11-23
3250,1005,1968,remboursement,2023-06-24
3251,1007,209,achat,2023-07-17
3252,1008,1919,paiement,2023-08-25
3253,1020,1360,paiement,2023-04-23
3254,1005,178,virement,2023-06-05
3255,1010,1690,paiement,2023-07-08
3256,1004,953,remboursement,2023-12-27
3257,1016,1829,virement,2023-12-02
3258,1020,126,remboursement,2023-05-21
3259,1009,1975,retrait,2023-11-04
3260,1001,904,virement,2023-12-29
3261,1015,965,paiement,2023-10-09
3262,1003,523,paiement,2023-05-19
3263,1014,1026,remboursement,2023-01-20
3264,1010,222,retrait,2023-11-29
3265,1016,390,remboursement,2023-04-30
3266,1016,237,retrait,2023-06-15
3267,1015,1891,remboursement,2023-06-23
3268,1007,443,virement,2023-11-05
3269,1005,1079,retrait,2023-04-11
3270,1018,862,paiement,2023-01-26
3271,1002,269,paiement,2023-06-19
3272,1020,1312,virement,2023-02-25
3273,1001,1401,achat,2023-06-25
3274,1003,1757,remboursement,2023-06-13
3275,1002,1866,paiement,2023-11-16
3276,1008,1497,paiement,2023-04-08
3277,1015,449,paiement,2023-01-10
3278,1005,1320,virement,2023-04-14
3279,1009,675,virement,2023-07-10
3280,1006,774,achat,2023-08-17
3281,1020,326,retrait,2023-04-29
3282,1017,409,remboursement,2023-07-19
3283,1014,1056,achat,2023-09-28
3284,1005,1902,paiement,2023-07-21
3285,1006,1909,retrait,2023-06-01
3286,1009,308,retrait,2023-02-07
3287,1008,639,virement,2023-11-19
3288,1016,467,retrait,2023-06-24
3289,1015,1796,achat,2023-11-05
3290,1003,1826,virement,2023-06-03
3291,1012,589,achat,2023-02-14
3292,1002,1746,achat,2023-08-17
3293,1001,867,remboursement,2023-01-25
3294,1018,1200,remboursement,2023-11-03
3295,1016,1481,retrait,2023-01-16
3296,1008,1281,remboursement,2023-10-28
3297,1010,845,paiement,2023-02-11
3298,1006,528,remboursement,2023-05-03
3299,1001,337,retrait,2023-05-26
3300,1008,499,remboursement,2023-01-07
3301,1007,804,remboursement,2023-02-23
3302,1007,1152,paiement,2023-12-30
3303,1010,568,paiement,2023-05-04
3304,1003,1916,retrait,2023-06-14
3305,1016,1594,paiement,2023-08-20
3306,1016,1379,virement,2023-09-21
3307,1012,663,remboursement,2023-04-28
3308,1004,1692,achat,2023-11-23
3309,1017,958,virement,2023-05-14
3310,1005,1262,paiement,2023-04-11
3311,1001,1694,retrait,2023-07-01
3312,1014,1092,virement,2023-09-24
3313,1014,822,achat,2023-12-03
3314,1015,1071,virement,2023-05-14
3315,1012,884,paiement,2023-09-04
3316,1013,343,paiement,2023-01-08
3317,1014,820,achat,2023-01-17
3318,1012,1470,paiement,2023-06-23
3319,1007,750,remboursement,2023-02-06
3320,1008,206,achat,2023-01-13
3321,1003,230,virement,2023-07-18
3322,1009,1807,paiement,2023-05-22
3323,1005,1080,paiement,2023-07-12
3324,1004,238,paiement,2023-04-09
3325,1009,1688,remboursement,2023-03-04
3326,1015,1459,achat,2023-08-11
3327,1008,1289,virement,2023-01-05
3328,1010,559,retrait,2023-12-30
3329,1009,1411,paiement,2023-05-02
3330,1011,609,paiement,2023-09-02
3331,1017,1102,paiement,2023-10-04
3332,1008,1185,remboursement,2023-12-28
3333,1001,146,virement,2023-08-25
3334,1012,878,retrait,2023-04-25
3335,1008,999,virement,2023-07-04
3336,1009,1485,remboursement,2023-11-06
3337,1012,986,paiement,2023-07-12
3338,1012,613,retrait,2023-02-14
3339,1018,1707,retrait,2023-08-31
3340,1007,1345,virement,2023-08-20
3341,1019,575,achat,2023-08-20
3342,1015,1727,remboursement,2023-04-30
3343,1004,216,virement,2023-01-12
3344,1003,1468,achat,2023-11-12
3345,1016,1643,remboursement,2023-12-11
3346,1002,302,achat,2023-01-02
3347,1014,710,remboursement,2023-02-23
3348,1006,1616,paiement,2023-10-19
3349,1012,1381,remboursement,2023-09-23
3350,1017,944,remboursement,2023-09-21
3351,1005,1238,paiement,2023-07-10
3352,1004,1632,paiement,2023-11-02
3353,1004,1668,remboursement,2023-04-26
3354,1009,872,virement,2023-09-03
3355,1003,1231,virement,2023-09-05
3356,1004,555,remboursement,2023-09-07
3357,1016,1368,retrait,2023-02-26
3358,1006,1832,paiement,2023-03-08
3359,1003,734,paiement,2023-12-04
3360,1017,722,achat,2023-09-06
3361,1008,1135,remboursement,2023-09-30
3362,1006,1682,achat,2023-04-04
3363,1014,597,retrait,2023-02-15
3364,1005,307,paiement,2023-11-18
3365,1012,1258,virement,2023-01-20
3366,1009,1010,virement,2023-06-05
3367,1018,528,virement,2023-11-06
3368,1010,294,retrait,2023-11-24
3369,1006,1804,remboursement,2023-09-26
3370,1018,372,remboursement,2023-03-18
3371,1003,396,retrait,2023-05-08
3372,1002,1228,virement,2023-08-06
3373,1015,1391,achat,2023-09-14
3374,1003,708,paiement,2023-06-07
3375,1020,1433,remboursement,2023-07-31
3376,1005,137,achat,2023-10-17
3377,1005,589,achat,2023-01-21
3378,1001,1516,remboursement,2023-09-25
3379,1001,1439,remboursement,2023-02-28
3380,1001,1655,achat,2023-06-22
3381,1008,1686,retrait,2023-09-10
3382,1002,1393,paiement,2023-07-05
3383,1004,459,paiement,2023-05-31
3384,1008,728,virement,2023-06-15
3385,1002,1746,remboursement,2023-08-11
3386,1009,1346,virement,2023-12-13
3387,1015,1948,virement,2023-12-15
3388,1009,229,remboursement,2023-01-01
3389,1003,1857,achat,2023-06-13
3390,1018,1787,achat,2023-09-09
3391,1009,1347,paiement,2023-10-04
3392,1018,1522,virement,2023-12-28
3393,1012,1905,achat,2023-03-04
3394,1005,1000,remboursement,2023-11-21
3395,1002,1868,retrait,2023-03-16
3396,1001,1350,paiement,2023-12-02
3397,1002,189,paiement,2023-10-16
3398,1019,123,remboursement,2023-03-26
